SampleID,Order,Family,Genus,Species,Sample_type,Lat_Long_OG,DOI,Location,Source,Latitude,Longitude
SRR12961937,Passeriformes,Melanocharitidae,Toxorhamphus,novaeguineae,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12961938,Passeriformes,Melanocharitidae,Toxorhamphus,novaeguineae,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12961940,Passeriformes,Melanocharitidae,Toxorhamphus,novaeguineae,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12961941,Passeriformes,Melanocharitidae,Toxorhamphus,novaeguineae,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12961942,Passeriformes,#N/A,Meliphaanaloga,,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12961943,Passeriformes,Melanocharitidae,Toxorhamphus,novaeguineae,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12961944,Passeriformes,#N/A,Meliphaaruensis,,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12961945,Passeriformes,Rhipiduridae,Rhipidura,threnothorax,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12961946,Passeriformes,Melanocharitidae,Toxorhamphus,novaeguineae,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12961947,Passeriformes,Rhagologidae,Rhagologus,leucostigma,Cloacal swabs,5.75944444 S 145.18027778 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.75944444,145.18027778
SRR12961949,Passeriformes,Acanthizidae,Crateroscelis,nigrorufa,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12961950,Passeriformes,Acanthizidae,Sericornis,nouhuysi,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12961951,Passeriformes,Acanthizidae,Sericornis,nouhuysi,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12961953,Passeriformes,Petroicidae,Peneothello,cyanus,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12961954,Passeriformes,Acanthizidae,Sericornis,nouhuysi,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12961955,Passeriformes,Rhipiduridae,Rhipidura,atra,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12961957,Passeriformes,Rhipiduridae,Rhipidura,atra,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12961958,Passeriformes,Rhipiduridae,Rhipidura,atra,Cloacal swabs,5.75944444 S 145.18027778 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.75944444,145.18027778
SRR12961959,Passeriformes,Acanthizidae,Sericornis,nouhuysi,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12961960,Passeriformes,Melanocharitidae,Melanocharis,striativentris,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12961961,Passeriformes,Petroicidae,Peneothello,cyanus,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12961962,Passeriformes,Meliphagidae,Timeliopsis,fulvigula,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12961963,Passeriformes,Acanthizidae,Crateroscelis,nigrorufa,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12961964,Passeriformes,Meliphagidae,Melilestes,megarhynchus,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12961965,Passeriformes,Estrildidae,Erythrura,trichroa,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12961966,Passeriformes,Petroicidae,Peneothello,cyanus,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12961967,Passeriformes,Meliphagidae,Melilestes,megarhynchus,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12961968,Passeriformes,Petroicidae,Peneothello,cyanus,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12961969,Passeriformes,Estrildidae,Erythrura,trichroa,Cloacal swabs,5.75944444 S 145.18027778 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.75944444,145.18027778
SRR12961970,Passeriformes,Acanthizidae,Sericornis,nouhuysi,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12961971,Passeriformes,Melanocharitidae,Toxorhamphus,poliopterus,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12961972,Passeriformes,Petroicidae,Peneothello,cyanus,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12961973,Passeriformes,Acanthizidae,Sericornis,nouhuysi,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12961974,Passeriformes,Petroicidae,Peneothello,cyanus,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12961975,Passeriformes,Melanocharitidae,Melanocharis,striativentris,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12961976,Passeriformes,Melanocharitidae,Melanocharis,striativentris,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12961977,Passeriformes,Melanocharitidae,Melanocharis,versteri,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12961978,Passeriformes,Meliphagidae,Melilestes,megarhynchus,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12961979,Passeriformes,Melanocharitidae,Melanocharis,versteri,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12961981,Passeriformes,Acanthizidae,Sericornis,nouhuysi,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12961982,Passeriformes,Melanocharitidae,Melanocharis,versteri,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12961983,Passeriformes,Melanocharitidae,Melanocharis,versteri,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12961984,Passeriformes,Melanocharitidae,Melanocharis,versteri,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12961985,Passeriformes,Acanthizidae,Sericornis,nouhuysi,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12961987,Passeriformes,Acanthizidae,Crateroscelis,robusta,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12961988,Passeriformes,Petroicidae,Peneothello,cyanus,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12961990,Passeriformes,Cnemophilidae,Cnemophilus,loriae,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12961991,Passeriformes,Melanocharitidae,Toxorhamphus,poliopterus,Cloacal swabs,5.75944444 S 145.18027778 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.75944444,145.18027778
SRR12961994,Passeriformes,Melanocharitidae,Toxorhamphus,novaeguineae,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12961995,Passeriformes,Meliphagidae,Melilestes,megarhynchus,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12961996,Passeriformes,Melanocharitidae,Toxorhamphus,novaeguineae,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12961997,Passeriformes,Melanocharitidae,Toxorhamphus,novaeguineae,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12961998,Passeriformes,Melanocharitidae,Toxorhamphus,novaeguineae,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12961999,Passeriformes,Estrildidae,Erythrura,trichroa,Cloacal swabs,5.75944444 S 145.18027778 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.75944444,145.18027778
SRR12962000,Passeriformes,Melanocharitidae,Toxorhamphus,novaeguineae,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12962001,Passeriformes,Melanocharitidae,Toxorhamphus,novaeguineae,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12962002,Passeriformes,Meliphagidae,Melilestes,megarhynchus,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12962003,Passeriformes,Melanocharitidae,Toxorhamphus,novaeguineae,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12962004,Passeriformes,Melanocharitidae,Toxorhamphus,novaeguineae,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12962005,Passeriformes,Melanocharitidae,Toxorhamphus,novaeguineae,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12962006,Passeriformes,Melanocharitidae,Toxorhamphus,novaeguineae,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12962008,Passeriformes,#N/A,Symposiachrus,guttula,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12962009,Passeriformes,Sturnidae,Aplonis,metallica,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12962010,Passeriformes,Melanocharitidae,Toxorhamphus,poliopterus,Cloacal swabs,5.75944444 S 145.18027778 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.75944444,145.18027778
SRR12962011,Passeriformes,Melanocharitidae,Toxorhamphus,novaeguineae,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12962012,Passeriformes,Rhipiduridae,Rhipidura,threnothorax,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12962013,Passeriformes,Melanocharitidae,Toxorhamphus,novaeguineae,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12962014,Passeriformes,Sturnidae,Aplonis,metallica,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12962016,Passeriformes,Sturnidae,Aplonis,metallica,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12962017,Passeriformes,#N/A,Symposiachrus,guttula,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12962018,Passeriformes,#N/A,Symposiachrus,guttula,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12962019,Passeriformes,#N/A,Symposiachrus,guttula,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12962020,Passeriformes,Melanocharitidae,Toxorhamphus,novaeguineae,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12962021,Passeriformes,Acanthizidae,Sericornis,perspicillatus,Cloacal swabs,5.75944444 S 145.18027778 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.75944444,145.18027778
SRR12962022,Passeriformes,Petroicidae,Microeca,papuana,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12962023,Passeriformes,Meliphagidae,Melipotes,fumigatus,Cloacal swabs,5.75944444 S 145.18027778 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.75944444,145.18027778
SRR12962024,Passeriformes,Estrildidae,Erythrura,trichroa,Cloacal swabs,5.75944444 S 145.18027778 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.75944444,145.18027778
SRR12962026,Passeriformes,Petroicidae,Microeca,papuana,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12962027,Passeriformes,Acanthizidae,Sericornis,perspicillatus,Cloacal swabs,5.75944444 S 145.18027778 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.75944444,145.18027778
SRR12962028,Passeriformes,Cnemophilidae,Cnemophilus,loriae,Cloacal swabs,5.75944444 S 145.18027778 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.75944444,145.18027778
SRR12962029,Passeriformes,Acanthizidae,Sericornis,perspicillatus,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12962030,Passeriformes,Melanocharitidae,Melanocharis,versteri,Cloacal swabs,5.75944444 S 145.18027778 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.75944444,145.18027778
SRR12962031,Passeriformes,Rhipiduridae,Rhipidura,atra,Cloacal swabs,5.75944444 S 145.18027778 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.75944444,145.18027778
SRR12962032,Passeriformes,Melanocharitidae,Toxorhamphus,novaeguineae,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12962033,Passeriformes,Melanocharitidae,Toxorhamphus,novaeguineae,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12962034,Passeriformes,Melanocharitidae,Toxorhamphus,novaeguineae,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12962036,Passeriformes,Meliphagidae,Melilestes,megarhynchus,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12962037,Passeriformes,Meliphagidae,Melilestes,megarhynchus,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12962038,Passeriformes,Meliphagidae,Melilestes,megarhynchus,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12962039,Passeriformes,Meliphagidae,Ptiloprora,guisei,Cloacal swabs,5.75944444 S 145.18027778 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.75944444,145.18027778
SRR12962040,Passeriformes,Meliphagidae,Melilestes,megarhynchus,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12962041,Passeriformes,Meliphagidae,Melilestes,megarhynchus,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12962042,Passeriformes,#N/A,Paramyth,montium,Cloacal swabs,6.0952755 S 146.91583333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-6.0952755,146.91583333
SRR12962043,Passeriformes,Meliphagidae,Ptiloprora,guisei,Cloacal swabs,6.0952755 S 146.91583333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-6.0952755,146.91583333
SRR12962044,Passeriformes,Meliphagidae,Myzomela,rosenbergii,Cloacal swabs,6.0952755 S 146.91583333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-6.0952755,146.91583333
SRR12962045,Passeriformes,Pachycephalidae,Pachycephala,schlegelii,Cloacal swabs,6.0952755 S 146.91583333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-6.0952755,146.91583333
SRR12962046,Passeriformes,Pachycephalidae,Pachycephala,schlegelii,Cloacal swabs,6.0952755 S 146.91583333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-6.0952755,146.91583333
SRR12962047,Passeriformes,Acanthizidae,Sericornis,papuensis,Cloacal swabs,6.0952755 S 146.91583333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-6.0952755,146.91583333
SRR12962048,Passeriformes,Acanthizidae,Sericornis,nouhuysi,Cloacal swabs,6.0952755 S 146.91583333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-6.0952755,146.91583333
SRR12962049,Passeriformes,Meliphagidae,Meliphaga,aruensis,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12962052,Passeriformes,Melanocharitidae,Toxorhamphus,novaeguineae,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12962054,Passeriformes,Meliphagidae,Melilestes,megarhynchus,Cloacal swabs,5.74250000 S 145.33361111 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7425,145.33361111
SRR12962055,Passeriformes,Melanocharitidae,Toxorhamphus,poliopterus,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12962056,Passeriformes,Melanocharitidae,Toxorhamphus,poliopterus,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12962057,Passeriformes,Melanocharitidae,Toxorhamphus,poliopterus,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12962058,Passeriformes,Melanocharitidae,Toxorhamphus,poliopterus,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12962059,Passeriformes,Melanocharitidae,Melanocharis,striativentris,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12962061,Passeriformes,Rhipiduridae,Rhipidura,atra,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12962063,Passeriformes,Melanocharitidae,Melanocharis,versteri,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12962064,Passeriformes,Petroicidae,Peneothello,cyanus,Cloacal swabs,5.75944444 S 145.18027778 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.75944444,145.18027778
SRR12962066,Passeriformes,Melanocharitidae,Toxorhamphus,poliopterus,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12962067,Passeriformes,Melanocharitidae,Melanocharis,striativentris,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12962068,Passeriformes,Melanocharitidae,Melanocharis,versteri,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12962069,Passeriformes,Melanocharitidae,Melanocharis,versteri,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12962070,Passeriformes,Rhagologidae,Rhagologus,leucostigma,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12962071,Passeriformes,Rhipiduridae,Rhipidura,albolimbata,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12962072,Passeriformes,Acanthizidae,Crateroscelis,nigrorufa,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12962073,Passeriformes,Acanthizidae,Crateroscelis,nigrorufa,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12962074,Passeriformes,Acanthizidae,Crateroscelis,nigrorufa,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12962076,Passeriformes,Rhipiduridae,Rhipidura,atra,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12962077,Passeriformes,Petroicidae,Peneothello,cyanus,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12962078,Passeriformes,Petroicidae,Microeca,papuana,Cloacal swabs,5.76250000 S 145.19833333 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.7625,145.19833333
SRR12962079,Passeriformes,Meliphagidae,Myzomela,rosenbergii,Cloacal swabs,5.75944444 S 145.18027778 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.75944444,145.18027778
SRR12962080,Passeriformes,Meliphagidae,Melidectes,rufocrissalis,Cloacal swabs,5.75944444 S 145.18027778 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.75944444,145.18027778
SRR12962081,Passeriformes,Meliphagidae,Melilestes,megarhynchus,Cloacal swabs,5.75944444 S 145.18027778 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.75944444,145.18027778
SRR12962082,Passeriformes,Acanthizidae,Sericornis,perspicillatus,Cloacal swabs,5.75944444 S 145.18027778 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.75944444,145.18027778
SRR12962083,Passeriformes,Rhipiduridae,Rhipidura,albolimbata,Cloacal swabs,5.75944444 S 145.18027778 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.75944444,145.18027778
SRR12962664,Passeriformes,Meliphagidae,Melidectes,rufocrissalis,Cloacal swabs,5.75944444 S 145.18027778 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.75944444,145.18027778
SRR12962665,Passeriformes,Acanthizidae,Sericornis,nouhuysi,Cloacal swabs,5.75944444 S 145.18027778 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.75944444,145.18027778
SRR12962666,Passeriformes,Pachycephalidae,Melanorectes,nigrescens,Cloacal swabs,5.75944444 S 145.18027778 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.75944444,145.18027778
SRR12962667,Passeriformes,Pachycephalidae,Colluricincla,megarhyncha,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962669,Passeriformes,Meliphagidae,Melipotes,fumigatus,Cloacal swabs,5.75944444 S 145.18027778 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.75944444,145.18027778
SRR12962670,Passeriformes,Meliphagidae,Melidectes,rufocrissalis,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962671,Passeriformes,Meliphagidae,Melidectes,rufocrissalis,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
